Payment_ID,Policy_ID,Customer_ID,Payment_Date,Payment_Amount,Payment_Method,Payment_Status,Payment_Type
PAY010902,POL003467,C03500,2023-03-23,2800.0,UPI,Paid,Initial Payment
PAY010903,POL003467,C03500,2025-03-22,2800.0,Credit Card,Paid,Renewal
PAY010904,POL003468,C02657,2024-04-25,21840.0,Credit Card,Paid,Initial Payment
PAY010905,POL003468,C02657,2025-04-25,21840.0,Net Banking,Paid,Renewal
PAY010906,POL003469,C03871,2025-04-08,14667.5,Cheque,Paid,Initial Payment
PAY010907,POL003469,C03871,2025-07-08,14667.5,Debit Card,Paid,Premium
PAY010908,POL003469,C03871,2025-10-07,14667.5,Debit Card,Paid,Premium
PAY010909,POL003470,C04020,2023-01-23,55340.0,Credit Card,Paid,Initial Payment
PAY010910,POL003470,C04020,2024-01-23,55340.0,Debit Card,Paid,Renewal
PAY010911,POL003471,C01717,2024-09-16,58990.0,Debit Card,Paid,Initial Payment
PAY010912,POL003471,C01717,2025-09-16,58990.0,Debit Card,Paid,Renewal
PAY010913,POL003472,C02314,2023-02-06,1210.83,Net Banking,Paid,Initial Payment
PAY010914,POL003472,C02314,2023-03-08,1210.83,UPI,Paid,Premium
PAY010915,POL003472,C02314,2023-05-07,1210.83,Auto-Debit,Paid,Premium
PAY010916,POL003472,C02314,2023-06-06,1210.83,UPI,Paid,Premium
PAY010917,POL003472,C02314,2023-07-06,1210.83,UPI,Paid,Premium
PAY010918,POL003472,C02314,2023-09-04,1210.83,Credit Card,Paid,Premium
PAY010919,POL003472,C02314,2023-11-03,1210.83,Credit Card,Paid,Premium
PAY010920,POL003472,C02314,2023-12-03,1210.83,UPI,Paid,Premium
PAY010921,POL003472,C02314,2024-03-02,1210.83,UPI,Paid,Premium
PAY010922,POL003472,C02314,2024-04-01,1210.83,UPI,Paid,Premium
PAY010923,POL003472,C02314,2024-05-01,1203.35,UPI,Failed,Premium
PAY010924,POL003473,C02723,2023-03-28,3822.5,Auto-Debit,Paid,Initial Payment
PAY010925,POL003473,C02723,2023-04-27,3822.5,Auto-Debit,Paid,Premium
PAY010926,POL003473,C02723,2023-08-25,3822.5,UPI,Paid,Premium
PAY010927,POL003473,C02723,2023-09-24,3822.5,UPI,Paid,Premium
PAY010928,POL003473,C02723,2024-02-21,3822.5,Auto-Debit,Paid,Premium
PAY010929,POL003473,C02723,2024-03-22,3822.5,Auto-Debit,Paid,Premium
PAY010930,POL003474,C04674,2025-08-27,14320.0,Credit Card,Paid,Initial Payment
PAY010931,POL003474,C04674,2025-11-26,14320.0,Debit Card,Paid,Premium
PAY010932,POL003475,C00379,2023-11-26,12190.0,UPI,Overdue,Initial Payment
PAY010933,POL003476,C00480,2025-09-05,10195.0,Net Banking,Paid,Initial Payment
PAY010934,POL003476,C00480,2025-12-05,10195.0,Debit Card,Paid,Premium
PAY010935,POL003477,C01043,2025-09-18,7621.67,Debit Card,Paid,Initial Payment
PAY010936,POL003477,C01043,2025-11-17,7621.67,Cheque,Paid,Premium
PAY010937,POL003478,C04160,2025-07-13,14770.0,Cheque,Paid,Initial Payment
PAY010938,POL003479,C04866,2025-03-03,47940.0,Debit Card,Paid,Initial Payment
PAY010939,POL003480,C04586,2023-07-02,31620.0,Net Banking,Paid,Initial Payment
PAY010940,POL003480,C04586,2024-07-01,31620.0,Auto-Debit,Paid,Renewal
PAY010941,POL003481,C04955,2025-08-29,40340.0,Credit Card,Paid,Initial Payment
PAY010942,POL003482,C02175,2025-01-03,4240.0,Debit Card,Paid,Initial Payment
PAY010943,POL003483,C03260,2025-03-13,39529.97,Net Banking,Pending,Initial Payment
PAY010944,POL003484,C03148,2025-03-24,46020.0,Auto-Debit,Paid,Initial Payment
PAY010945,POL003485,C01802,2025-05-31,3994.17,UPI,Paid,Initial Payment
PAY010946,POL003486,C04365,2025-05-17,5683.33,Net Banking,Paid,Initial Payment
PAY010947,POL003486,C04365,2025-06-16,5683.33,Auto-Debit,Paid,Premium
PAY010948,POL003486,C04365,2025-07-16,5683.33,Auto-Debit,Paid,Premium
PAY010949,POL003486,C04365,2025-10-14,5683.33,UPI,Paid,Premium
PAY010950,POL003487,C00767,2025-04-17,3810.83,Auto-Debit,Paid,Initial Payment
PAY010951,POL003487,C00767,2025-05-17,3773.0,Debit Card,Failed,Premium
PAY010952,POL003487,C00767,2025-06-16,3810.83,Cheque,Paid,Premium
PAY010953,POL003487,C00767,2025-07-16,3810.83,Debit Card,Paid,Premium
PAY010954,POL003487,C00767,2025-10-14,3810.83,Net Banking,Paid,Premium
PAY010955,POL003487,C00767,2025-12-13,3810.83,Cheque,Paid,Premium
PAY010956,POL003488,C00419,2023-05-15,2054.17,Credit Card,Paid,Initial Payment
PAY010957,POL003488,C00419,2023-08-13,2054.17,Auto-Debit,Paid,Premium
PAY010958,POL003488,C00419,2023-11-11,2054.17,Credit Card,Paid,Premium
PAY010959,POL003488,C00419,2024-02-09,2054.17,Cheque,Paid,Premium
PAY010960,POL003488,C00419,2024-03-10,2054.17,Debit Card,Paid,Premium
PAY010961,POL003488,C00419,2024-04-09,2054.17,Credit Card,Paid,Premium
PAY010962,POL003489,C02838,2023-03-26,1828.9,Debit Card,Pending,Initial Payment
PAY010963,POL003489,C02838,2024-03-25,1850.0,Net Banking,Paid,Renewal
PAY010964,POL003490,C03875,2023-09-12,1891.67,Net Banking,Paid,Initial Payment
PAY010965,POL003490,C03875,2023-10-12,1891.67,Net Banking,Paid,Premium
PAY010966,POL003490,C03875,2023-11-11,1891.67,Credit Card,Paid,Premium
PAY010967,POL003490,C03875,2023-12-11,1891.67,Auto-Debit,Paid,Premium
PAY010968,POL003490,C03875,2024-03-10,1891.67,UPI,Paid,Premium
PAY010969,POL003490,C03875,2024-04-09,1891.67,Debit Card,Paid,Premium
PAY010970,POL003490,C03875,2024-05-09,1891.67,Auto-Debit,Paid,Premium
PAY010971,POL003490,C03875,2024-06-08,1891.67,UPI,Paid,Premium
PAY010972,POL003490,C03875,2024-11-05,1891.67,Credit Card,Paid,Premium
PAY010973,POL003490,C03875,2024-12-05,1891.67,Debit Card,Paid,Premium
PAY010974,POL003490,C03875,2025-03-05,1891.67,UPI,Paid,Premium
PAY010975,POL003490,C03875,2025-05-04,1891.67,Net Banking,Paid,Premium
PAY010976,POL003490,C03875,2025-06-03,1891.67,Credit Card,Paid,Premium
PAY010977,POL003490,C03875,2025-09-01,1891.67,Credit Card,Paid,Premium
PAY010978,POL003491,C02678,2023-06-30,20100.0,Credit Card,Paid,Initial Payment
PAY010979,POL003491,C02678,2024-06-29,20100.0,Debit Card,Paid,Renewal
PAY010980,POL003492,C04501,2025-07-01,10960.0,Auto-Debit,Paid,Initial Payment
PAY010981,POL003493,C02795,2024-03-15,19380.0,UPI,Paid,Initial Payment
PAY010982,POL003494,C00085,2023-10-16,38510.0,Auto-Debit,Paid,Initial Payment
PAY010983,POL003495,C00927,2023-11-07,1221.67,Debit Card,Paid,Initial Payment
PAY010984,POL003495,C00927,2023-12-07,1218.0,Net Banking,Failed,Premium
PAY010985,POL003495,C00927,2024-01-06,1221.67,Cheque,Paid,Premium
PAY010986,POL003496,C00689,2023-02-11,12630.0,Credit Card,Paid,Initial Payment
PAY010987,POL003496,C00689,2024-02-11,12528.46,Debit Card,Pending,Renewal
PAY010988,POL003497,C00668,2023-06-11,23900.0,Net Banking,Paid,Initial Payment
PAY010989,POL003497,C00668,2024-06-10,23900.0,Cheque,Paid,Renewal
PAY010990,POL003498,C04433,2024-04-16,4822.5,Cheque,Paid,Initial Payment
PAY010991,POL003498,C04433,2024-08-14,4822.5,Credit Card,Paid,Premium
PAY010992,POL003498,C04433,2024-09-13,4822.5,Credit Card,Paid,Premium
PAY010993,POL003498,C04433,2024-10-13,4822.5,Net Banking,Paid,Premium
PAY010994,POL003498,C04433,2024-11-12,4822.5,Debit Card,Paid,Premium
PAY010995,POL003498,C04433,2024-12-12,4822.5,Debit Card,Paid,Premium
PAY010996,POL003498,C04433,2025-02-10,4822.5,UPI,Paid,Premium
PAY010997,POL003498,C04433,2025-03-12,4822.5,Auto-Debit,Paid,Premium
PAY010998,POL003499,C03512,2024-12-01,26500.0,Cheque,Paid,Initial Payment
PAY010999,POL003499,C03512,2025-12-01,26500.0,Debit Card,Paid,Renewal
PAY011000,POL003500,C03644,2023-10-22,24330.0,Cheque,Paid,Initial Payment
PAY011001,POL003501,C02311,2025-06-27,29965.89,Auto-Debit,Pending,Initial Payment
PAY011002,POL003502,C04343,2023-11-15,18678.6,Net Banking,Failed,Initial Payment
PAY011003,POL003503,C01654,2025-03-30,71220.0,Debit Card,Paid,Initial Payment
PAY011004,POL003504,C03173,2024-09-14,11720.0,UPI,Paid,Initial Payment
PAY011005,POL003505,C02933,2025-03-11,4170.0,Credit Card,Paid,Initial Payment
PAY011006,POL003506,C00606,2023-02-19,30280.0,Debit Card,Paid,Initial Payment
PAY011007,POL003506,C00606,2024-02-19,30280.0,Cheque,Paid,Renewal
PAY011008,POL003507,C02712,2023-12-24,5015.0,Credit Card,Paid,Initial Payment
PAY011009,POL003507,C02712,2024-01-23,5015.0,Net Banking,Paid,Premium
PAY011010,POL003507,C02712,2024-03-23,5015.0,Auto-Debit,Paid,Premium
PAY011011,POL003507,C02712,2024-04-22,5015.0,Cheque,Paid,Premium
PAY011012,POL003507,C02712,2024-06-21,5015.0,Auto-Debit,Paid,Premium
PAY011013,POL003507,C02712,2024-07-21,5015.0,Auto-Debit,Paid,Premium
PAY011014,POL003507,C02712,2024-08-20,5015.0,Debit Card,Paid,Premium
PAY011015,POL003507,C02712,2024-09-19,5015.0,Net Banking,Paid,Premium
PAY011016,POL003508,C02116,2023-08-14,7065.0,Debit Card,Paid,Initial Payment
PAY011017,POL003508,C02116,2023-09-13,7065.0,Net Banking,Paid,Premium
PAY011018,POL003508,C02116,2023-11-12,7065.0,Cheque,Paid,Premium
PAY011019,POL003508,C02116,2024-02-10,7065.0,UPI,Paid,Premium
PAY011020,POL003508,C02116,2024-03-11,6928.66,Cheque,Pending,Premium
PAY011021,POL003508,C02116,2024-04-10,6943.23,Auto-Debit,Failed,Premium
PAY011022,POL003508,C02116,2024-05-10,7065.0,Net Banking,Paid,Premium
PAY011023,POL003508,C02116,2024-06-09,7065.0,Credit Card,Paid,Premium
PAY011024,POL003508,C02116,2024-08-08,6966.7,Debit Card,Pending,Premium
PAY011025,POL003508,C02116,2024-11-06,7065.0,UPI,Paid,Premium
PAY011026,POL003508,C02116,2025-03-06,7065.0,Credit Card,Paid,Premium
PAY011027,POL003508,C02116,2025-04-05,7065.0,UPI,Paid,Premium
PAY011028,POL003508,C02116,2025-05-05,7065.0,Net Banking,Paid,Premium
PAY011029,POL003508,C02116,2025-07-04,7065.0,Credit Card,Paid,Premium
PAY011030,POL003508,C02116,2025-11-01,7065.0,Debit Card,Paid,Premium
PAY011031,POL003508,C02116,2025-12-31,7065.0,Cheque,Paid,Premium
PAY011032,POL003509,C00517,2024-02-26,4014.17,Auto-Debit,Paid,Initial Payment
PAY011033,POL003509,C00517,2024-07-25,4014.17,UPI,Paid,Premium
PAY011034,POL003509,C00517,2024-08-24,4014.17,Debit Card,Paid,Premium
PAY011035,POL003509,C00517,2024-09-23,4014.17,Debit Card,Paid,Premium
PAY011036,POL003509,C00517,2025-01-21,4014.17,Credit Card,Paid,Premium
PAY011037,POL003509,C00517,2025-02-20,4014.17,Cheque,Paid,Premium
PAY011038,POL003510,C04335,2024-04-27,3315.0,UPI,Overdue,Initial Payment
PAY011039,POL003511,C02881,2024-01-08,11915.62,Credit Card,Failed,Initial Payment
PAY011040,POL003512,C03803,2023-07-26,12350.0,Cheque,Paid,Initial Payment
PAY011041,POL003512,C03803,2024-07-25,12350.0,Credit Card,Paid,Renewal
PAY011042,POL003513,C04067,2023-08-16,63240.0,Credit Card,Paid,Initial Payment
PAY011043,POL003514,C04506,2024-03-17,22580.0,Net Banking,Paid,Initial Payment
PAY011044,POL003514,C04506,2024-06-16,22580.0,UPI,Paid,Premium
PAY011045,POL003514,C04506,2024-09-15,22580.0,Credit Card,Paid,Premium
PAY011046,POL003514,C04506,2025-06-15,22580.0,Cheque,Paid,Premium
PAY011047,POL003515,C03615,2024-12-10,13010.0,Net Banking,Paid,Initial Payment
PAY011048,POL003515,C03615,2025-12-10,13010.0,Net Banking,Paid,Renewal
PAY011049,POL003516,C00278,2023-04-20,5000.0,Net Banking,Paid,Initial Payment
PAY011050,POL003516,C00278,2023-07-20,5000.0,Net Banking,Paid,Premium
PAY011051,POL003516,C00278,2023-10-19,5000.0,Debit Card,Paid,Premium
PAY011052,POL003516,C00278,2024-01-18,5000.0,Credit Card,Paid,Premium
PAY011053,POL003516,C00278,2024-10-17,5000.0,Credit Card,Paid,Premium
PAY011054,POL003516,C00278,2025-01-16,5000.0,Credit Card,Paid,Premium
PAY011055,POL003517,C02326,2024-04-26,5527.5,Net Banking,Paid,Initial Payment
PAY011056,POL003517,C02326,2024-05-26,5527.5,Net Banking,Paid,Premium
PAY011057,POL003517,C02326,2024-06-25,5527.5,Net Banking,Paid,Premium
PAY011058,POL003517,C02326,2024-07-25,5527.5,Net Banking,Paid,Premium
PAY011059,POL003517,C02326,2024-10-23,5527.5,Net Banking,Paid,Premium
PAY011060,POL003517,C02326,2024-11-22,5527.5,Net Banking,Paid,Premium
PAY011061,POL003517,C02326,2024-12-22,5527.5,Credit Card,Paid,Premium
PAY011062,POL003517,C02326,2025-06-20,5527.5,Auto-Debit,Paid,Premium
PAY011063,POL003517,C02326,2025-09-18,5527.5,Credit Card,Paid,Premium
PAY011064,POL003517,C02326,2025-12-17,5527.5,UPI,Paid,Premium
PAY011065,POL003518,C01751,2023-04-16,62480.0,Credit Card,Overdue,Initial Payment
PAY011066,POL003519,C03772,2023-01-16,2050.0,UPI,Paid,Initial Payment
PAY011067,POL003520,C04877,2024-08-21,3470.0,Credit Card,Paid,Initial Payment
PAY011068,POL003520,C04877,2025-08-21,3470.0,Credit Card,Paid,Renewal
PAY011069,POL003521,C04043,2023-06-26,125.0,Auto-Debit,Paid,Initial Payment
PAY011070,POL003522,C01898,2024-10-25,50200.0,Cheque,Paid,Initial Payment
PAY011071,POL003522,C01898,2025-10-25,50200.0,Debit Card,Paid,Renewal
PAY011072,POL003523,C04968,2023-04-14,56820.0,Debit Card,Paid,Initial Payment
PAY011073,POL003524,C00338,2023-12-27,2858.33,Credit Card,Overdue,Initial Payment
PAY011074,POL003524,C00338,2024-01-26,2832.62,Cheque,Failed,Premium
PAY011075,POL003525,C00259,2024-03-28,104840.0,Auto-Debit,Paid,Initial Payment
PAY011076,POL003526,C03459,2023-04-18,3460.0,Cheque,Paid,Initial Payment
PAY011077,POL003526,C03459,2024-04-17,3420.81,Auto-Debit,Failed,Renewal
PAY011078,POL003527,C02446,2023-07-21,3170.0,Auto-Debit,Paid,Initial Payment
PAY011079,POL003528,C03354,2025-01-11,340260.0,Cheque,Paid,Initial Payment
PAY011080,POL003529,C01364,2023-01-08,21861.67,Credit Card,Paid,Initial Payment
PAY011081,POL003529,C01364,2023-04-08,21861.67,Cheque,Paid,Premium
PAY011082,POL003529,C01364,2023-05-08,21861.67,Cheque,Paid,Premium
PAY011083,POL003529,C01364,2023-06-07,21861.67,Cheque,Paid,Premium
PAY011084,POL003529,C01364,2023-08-06,21861.67,Auto-Debit,Paid,Premium
PAY011085,POL003529,C01364,2023-11-04,21861.67,Debit Card,Paid,Premium
PAY011086,POL003529,C01364,2023-12-04,21861.67,UPI,Paid,Premium
PAY011087,POL003529,C01364,2024-02-02,21861.67,Net Banking,Paid,Premium
PAY011088,POL003529,C01364,2024-03-03,21861.67,Debit Card,Paid,Premium
PAY011089,POL003529,C01364,2024-04-02,21556.28,Cheque,Pending,Premium
PAY011090,POL003529,C01364,2024-06-01,21861.67,Debit Card,Paid,Premium
PAY011091,POL003529,C01364,2024-07-01,21635.81,UPI,Pending,Premium
PAY011092,POL003529,C01364,2024-07-31,21597.69,Credit Card,Pending,Premium
PAY011093,POL003529,C01364,2024-10-29,21861.67,Auto-Debit,Paid,Premium
PAY011094,POL003529,C01364,2024-12-28,21861.67,Credit Card,Paid,Premium
PAY011095,POL003529,C01364,2025-01-27,21861.67,Net Banking,Paid,Premium
PAY011096,POL003529,C01364,2025-03-28,21861.67,Net Banking,Paid,Premium
PAY011097,POL003529,C01364,2025-04-27,21861.67,Net Banking,Paid,Premium
PAY011098,POL003529,C01364,2025-05-27,21861.67,Debit Card,Paid,Premium
PAY011099,POL003529,C01364,2025-06-26,21795.84,Auto-Debit,Failed,Premium
PAY011100,POL003529,C01364,2025-07-26,21861.67,Auto-Debit,Paid,Premium
PAY011101,POL003529,C01364,2025-11-23,21840.47,Cheque,Failed,Premium
PAY011102,POL003530,C03896,2023-05-29,38160.0,UPI,Paid,Initial Payment
PAY011103,POL003531,C04735,2023-11-15,14650.0,Credit Card,Paid,Initial Payment
PAY011104,POL003531,C04735,2024-05-15,14650.0,Credit Card,Paid,Premium
PAY011105,POL003531,C04735,2024-08-14,14650.0,Auto-Debit,Paid,Premium
PAY011106,POL003532,C03657,2025-07-15,43500.0,Credit Card,Paid,Initial Payment
PAY011107,POL003533,C00502,2023-10-19,3277.5,Credit Card,Paid,Initial Payment
PAY011108,POL003533,C00502,2024-04-18,3277.5,UPI,Paid,Premium
PAY011109,POL003533,C00502,2024-07-18,3277.5,Auto-Debit,Paid,Premium
PAY011110,POL003533,C00502,2024-10-17,3277.5,Net Banking,Paid,Premium
PAY011111,POL003534,C00395,2025-09-23,679.17,Cheque,Paid,Initial Payment
PAY011112,POL003534,C00395,2025-10-23,679.17,Credit Card,Paid,Premium
PAY011113,POL003535,C04519,2024-10-23,1716.67,UPI,Paid,Initial Payment
PAY011114,POL003535,C04519,2024-11-22,1716.67,Cheque,Paid,Premium
PAY011115,POL003535,C04519,2025-01-21,1716.67,Credit Card,Paid,Premium
PAY011116,POL003535,C04519,2025-03-22,1716.67,UPI,Paid,Premium
PAY011117,POL003535,C04519,2025-05-21,1716.67,Debit Card,Paid,Premium
PAY011118,POL003535,C04519,2025-06-20,1716.67,Net Banking,Paid,Premium
PAY011119,POL003535,C04519,2025-07-20,1716.67,Debit Card,Paid,Premium
PAY011120,POL003536,C03411,2024-02-25,50800.0,Cheque,Paid,Initial Payment
PAY011121,POL003536,C03411,2025-02-24,50800.0,Auto-Debit,Paid,Renewal
PAY011122,POL003537,C04698,2025-04-29,8940.0,Debit Card,Paid,Initial Payment
PAY011123,POL003538,C03237,2024-03-10,26650.0,Net Banking,Paid,Initial Payment
PAY011124,POL003539,C00254,2024-05-08,8590.0,Net Banking,Paid,Initial Payment
PAY011125,POL003540,C02600,2024-09-27,7680.0,Credit Card,Paid,Initial Payment
PAY011126,POL003541,C03847,2025-01-31,48267.5,Debit Card,Paid,Initial Payment
PAY011127,POL003542,C02514,2025-03-01,6230.0,Debit Card,Paid,Initial Payment
PAY011128,POL003543,C00666,2024-03-13,38903.8,Debit Card,Failed,Initial Payment
PAY011129,POL003544,C00469,2024-07-31,10120.0,Auto-Debit,Paid,Initial Payment
PAY011130,POL003545,C00057,2024-12-12,7900.0,Debit Card,Paid,Initial Payment
PAY011131,POL003545,C00057,2025-12-12,7900.0,Auto-Debit,Paid,Renewal
PAY011132,POL003546,C02111,2024-10-15,2698.33,Net Banking,Paid,Initial Payment
PAY011133,POL003546,C02111,2025-02-12,2698.33,Debit Card,Paid,Premium
PAY011134,POL003546,C02111,2025-05-13,2698.33,Credit Card,Paid,Premium
PAY011135,POL003547,C02451,2025-01-11,39180.0,UPI,Paid,Initial Payment
PAY011136,POL003548,C01621,2024-02-10,28190.0,Debit Card,Overdue,Initial Payment
PAY011137,POL003549,C01811,2023-09-01,7020.0,Net Banking,Paid,Initial Payment
PAY011138,POL003550,C00180,2023-03-28,7522.5,UPI,Paid,Initial Payment
PAY011139,POL003550,C00180,2023-06-27,7522.5,Debit Card,Paid,Premium
PAY011140,POL003550,C00180,2023-09-26,7522.5,Cheque,Paid,Premium
PAY011141,POL003550,C00180,2024-03-26,7522.5,UPI,Paid,Premium
PAY011142,POL003551,C03319,2024-10-24,17910.0,UPI,Overdue,Initial Payment
PAY011143,POL003552,C04801,2024-02-02,59400.0,Cheque,Paid,Initial Payment
PAY011144,POL003552,C04801,2025-02-01,59400.0,Debit Card,Paid,Renewal
PAY011145,POL003553,C02922,2025-09-22,14080.0,Net Banking,Paid,Initial Payment
PAY011146,POL003554,C03399,2023-08-26,1195.0,Auto-Debit,Paid,Initial Payment
PAY011147,POL003554,C03399,2023-09-25,1192.72,Net Banking,Pending,Premium
PAY011148,POL003554,C03399,2024-01-23,1195.0,Cheque,Paid,Premium
PAY011149,POL003554,C03399,2024-02-22,1195.0,Net Banking,Paid,Premium
PAY011150,POL003554,C03399,2024-04-22,1195.0,UPI,Paid,Premium
PAY011151,POL003554,C03399,2024-05-22,1195.0,Net Banking,Paid,Premium
PAY011152,POL003554,C03399,2024-06-21,1195.0,Debit Card,Paid,Premium
PAY011153,POL003554,C03399,2024-08-20,1195.0,Auto-Debit,Paid,Premium
PAY011154,POL003554,C03399,2024-11-18,1174.17,Debit Card,Pending,Premium
PAY011155,POL003554,C03399,2025-01-17,1195.0,Debit Card,Paid,Premium
PAY011156,POL003554,C03399,2025-03-18,1195.0,Debit Card,Paid,Premium
PAY011157,POL003554,C03399,2025-05-17,1195.0,Net Banking,Paid,Premium
PAY011158,POL003554,C03399,2025-07-16,1195.0,Cheque,Paid,Premium
PAY011159,POL003554,C03399,2025-11-13,1180.92,Auto-Debit,Pending,Premium
PAY011160,POL003555,C03500,2023-01-19,56900.0,Net Banking,Paid,Initial Payment
PAY011161,POL003555,C03500,2024-01-19,56900.0,Net Banking,Paid,Renewal
PAY011162,POL003556,C04741,2024-03-16,7170.83,Debit Card,Paid,Initial Payment
PAY011163,POL003556,C04741,2024-06-14,7170.83,Auto-Debit,Paid,Premium
PAY011164,POL003556,C04741,2024-07-14,7170.83,Net Banking,Paid,Premium
PAY011165,POL003556,C04741,2024-09-12,7170.83,Cheque,Paid,Premium
PAY011166,POL003556,C04741,2024-10-12,7170.83,Credit Card,Paid,Premium
PAY011167,POL003556,C04741,2024-11-11,7170.83,Cheque,Paid,Premium
PAY011168,POL003556,C04741,2024-12-11,7170.83,Net Banking,Paid,Premium
PAY011169,POL003556,C04741,2025-05-10,7170.83,Net Banking,Paid,Premium
PAY011170,POL003556,C04741,2025-06-09,7170.83,UPI,Paid,Premium
PAY011171,POL003556,C04741,2025-07-09,7170.83,UPI,Paid,Premium
PAY011172,POL003556,C04741,2025-08-08,7170.83,Credit Card,Paid,Premium
PAY011173,POL003556,C04741,2025-09-07,7170.83,Credit Card,Paid,Premium
PAY011174,POL003556,C04741,2025-10-07,7170.83,UPI,Paid,Premium
PAY011175,POL003556,C04741,2025-11-06,7170.83,Net Banking,Paid,Premium
PAY011176,POL003556,C04741,2025-12-06,7170.83,Auto-Debit,Paid,Premium
PAY011177,POL003557,C00442,2024-01-28,6770.0,UPI,Paid,Initial Payment
PAY011178,POL003557,C00442,2025-01-27,6770.0,Credit Card,Paid,Renewal
PAY011179,POL003558,C02054,2024-09-10,3725.0,Debit Card,Paid,Initial Payment
PAY011180,POL003558,C02054,2024-12-09,3725.0,Credit Card,Paid,Premium
PAY011181,POL003558,C02054,2025-03-09,3725.0,Auto-Debit,Paid,Premium
PAY011182,POL003558,C02054,2025-04-08,3725.0,UPI,Paid,Premium
PAY011183,POL003558,C02054,2025-06-07,3725.0,Debit Card,Paid,Premium
PAY011184,POL003558,C02054,2025-09-05,3725.0,Cheque,Paid,Premium
PAY011185,POL003558,C02054,2025-11-04,3725.0,Auto-Debit,Paid,Premium
PAY011186,POL003559,C02302,2024-09-01,16562.11,Debit Card,Failed,Initial Payment
PAY011187,POL003560,C00964,2025-07-29,20570.0,Auto-Debit,Overdue,Initial Payment
PAY011188,POL003561,C02791,2023-07-28,11400.0,Auto-Debit,Paid,Initial Payment
PAY011189,POL003562,C00134,2025-07-26,2220.83,UPI,Paid,Initial Payment
PAY011190,POL003562,C00134,2025-09-24,2220.83,Net Banking,Paid,Premium
PAY011191,POL003562,C00134,2025-11-23,2220.83,Auto-Debit,Paid,Premium
PAY011192,POL003563,C02765,2024-12-11,3705.0,Auto-Debit,Paid,Initial Payment
PAY011193,POL003563,C02765,2025-01-10,3705.0,Debit Card,Paid,Premium
PAY011194,POL003563,C02765,2025-03-11,3705.0,Net Banking,Paid,Premium
PAY011195,POL003563,C02765,2025-05-10,3705.0,Cheque,Paid,Premium
PAY011196,POL003563,C02765,2025-06-09,3705.0,UPI,Paid,Premium
PAY011197,POL003563,C02765,2025-07-09,3703.75,Auto-Debit,Pending,Premium
PAY011198,POL003563,C02765,2025-08-08,3705.0,Credit Card,Paid,Premium
PAY011199,POL003563,C02765,2025-09-07,3705.0,Debit Card,Paid,Premium
PAY011200,POL003563,C02765,2025-10-07,3672.48,Auto-Debit,Pending,Premium
