Policy_ID,Customer_ID,Policy_Type,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Payment_Frequency,Policy_Status,Policy_Term_Years,Risk_Category,Agent_ID,Acquisition_Channel
POL004610,C02284,Motor,2025-02-21,2026-02-21,62260.0,1778900.0,Annually,Active,1,Medium,A0083,Agent
POL004611,C03123,Health,2025-08-28,2026-08-28,98000.0,2000000.0,Monthly,Active,1,Medium,A0014,Online
POL004612,C04950,Health,2023-09-22,2024-09-22,45400.0,1000000.0,Monthly,Expired,1,Medium,A0074,Referral
POL004613,C04409,Motor,2025-07-26,2026-07-26,56040.0,1601200.0,Annually,Active,1,Medium,A0044,Agent
POL004614,C01553,Life,2023-04-22,2033-04-22,43550.0,2451600.0,Annually,Active,10,Low,A0008,Agent
POL004615,C01170,Motor,2024-02-10,2025-02-09,44100.0,1259900.0,Annually,Lapsed,1,Medium,A0042,Agent
POL004616,C00303,Life,2024-08-02,2049-08-02,63610.0,4104000.0,Annually,Active,25,Medium,A0032,Bancassurance
POL004617,C02677,Health,2024-07-13,2026-07-13,17760.0,300000.0,Quarterly,Active,2,Medium,A0013,Online
POL004618,C03264,Travel,2024-06-10,2024-07-22,2420.0,155400.0,Annually,Expired,1,High,A0006,Agent
POL004619,C01814,Health,2025-01-04,2026-01-04,39450.0,750000.0,Monthly,Active,1,Medium,A0086,Online
POL004620,C03209,Motor,2024-02-27,2025-02-26,34290.0,979700.0,Annually,Expired,1,Medium,A0068,Corporate
POL004621,C04457,Motor,2023-08-26,2024-08-25,58810.0,1680300.0,Annually,Expired,1,Medium,A0100,Online
POL004622,C01940,Travel,2024-01-09,2024-02-24,10290.0,857400.0,Annually,Lapsed,1,Medium,A0016,Agent
POL004623,C00045,Motor,2023-07-14,2024-07-13,43880.0,964400.0,Annually,Expired,1,High,A0030,Corporate
POL004624,C01147,Health,2023-03-01,2026-03-01,26130.0,300000.0,Monthly,Active,3,High,A0020,Online
POL004625,C01876,Travel,2025-01-21,2025-02-24,5910.0,492900.0,Annually,Expired,1,Medium,A0071,Corporate
POL004626,C03788,Health,2024-05-12,2026-05-12,20570.0,500000.0,Monthly,Active,2,Low,A0024,Bancassurance
POL004627,C00266,Motor,2024-07-02,2025-07-02,9500.0,271400.0,Annually,Expired,1,Medium,A0070,Online
POL004628,C03781,Health,2024-07-23,2025-07-23,43180.0,1000000.0,Monthly,Expired,1,Low,A0091,Agent
POL004629,C02267,Motor,2025-08-27,2026-08-27,17550.0,501600.0,Annually,Active,1,Medium,A0035,Agent
POL004630,C02117,Life,2024-07-01,2034-07-01,58780.0,3087000.0,Annually,Active,10,Low,A0009,Online
POL004631,C03544,Motor,2025-03-25,2026-03-25,62170.0,1776300.0,Monthly,Active,1,Medium,A0089,Online
POL004632,C01492,Health,2024-11-02,2025-11-02,42400.0,1000000.0,Annually,Expired,1,Medium,A0037,Agent
POL004633,C03329,Life,2024-05-15,2054-05-15,60880.0,2955400.0,Monthly,Active,30,Medium,A0074,Online
POL004634,C02323,Health,2025-08-13,2027-08-13,30470.0,750000.0,Annually,Active,2,Low,A0027,Online
POL004635,C03098,Travel,2023-08-04,2023-09-18,8510.0,709500.0,Annually,Expired,1,Medium,A0041,Corporate
POL004636,C04518,Home,2023-10-26,2028-10-26,5140.0,2336400.0,Annually,Active,5,Medium,A0066,Agent
POL004637,C03836,Motor,2025-08-30,2026-08-30,16430.0,469500.0,Annually,Lapsed,1,Medium,A0090,Online
POL004638,C03620,Life,2023-09-29,2043-09-28,72750.0,3536900.0,Monthly,Active,20,Low,A0071,Agent
POL004639,C04931,Health,2024-03-04,2026-03-04,15420.0,300000.0,Annually,Lapsed,2,Medium,A0006,Online
POL004640,C04315,Travel,2025-06-12,2025-08-10,8630.0,846200.0,Monthly,Expired,1,Low,A0013,Bancassurance
POL004641,C04611,Motor,2024-11-07,2025-11-07,72560.0,1594800.0,Annually,Expired,1,High,A0099,Online
POL004642,C00533,Health,2025-07-26,2026-07-26,38100.0,750000.0,Annually,Active,1,Medium,A0040,Agent
POL004643,C04761,Health,2024-07-16,2025-07-16,20310.0,500000.0,Quarterly,Expired,1,Low,A0035,Referral
POL004644,C03203,Health,2024-04-30,2026-04-28,34950.0,750000.0,Annually,Active,2,Medium,A0077,Online
POL004645,C03889,Motor,2025-03-05,2026-03-05,42510.0,1214600.0,Annually,Active,1,Medium,A0030,Online
POL004646,C00471,Life,2023-10-09,2053-10-09,125060.0,6156000.0,Annually,Active,30,Low,A0088,Agent
POL004647,C02520,Life,2024-12-07,2044-12-07,439280.0,12423000.0,Annually,Active,20,High,A0083,Agent
POL004648,C00676,Motor,2024-11-23,2025-11-23,16250.0,464400.0,Annually,Lapsed,1,Medium,A0092,Online
POL004649,C04156,Health,2025-04-07,2026-04-07,48900.0,750000.0,Monthly,Active,1,Medium,A0087,Online
POL004650,C01616,Life,2023-03-23,2048-03-23,35040.0,2061000.0,Monthly,Active,25,Medium,A0090,Agent
POL004651,C03974,Travel,2023-04-23,2023-06-15,11010.0,917700.0,Annually,Expired,1,Medium,A0032,Agent
POL004652,C03924,Health,2025-07-29,2027-07-28,30900.0,750000.0,Annually,Active,2,Medium,A0051,Corporate
POL004653,C03895,Life,2024-01-03,2034-01-03,82560.0,4441200.0,Annually,Active,10,High,A0072,Agent
POL004654,C00607,Travel,2024-02-15,2024-02-23,9180.0,900300.0,Annually,Expired,1,Low,A0082,Agent
POL004655,C02679,Life,2025-03-19,2040-03-19,58220.0,3424600.0,Quarterly,Active,15,Low,A0072,Corporate
POL004656,C03030,Health,2023-04-24,2024-04-24,34050.0,750000.0,Monthly,Expired,1,Medium,A0064,Agent
POL004657,C02250,Travel,2023-05-31,2023-06-13,7300.0,715600.0,Annually,Expired,1,Low,A0007,Agent
POL004658,C03809,Motor,2025-03-31,2026-03-31,41850.0,1195700.0,Annually,Active,1,Medium,A0068,Agent
POL004659,C04787,Motor,2024-06-26,2025-06-26,28100.0,802700.0,Annually,Lapsed,1,Medium,A0096,Agent
POL004660,C02698,Motor,2025-01-23,2026-01-23,46090.0,1316700.0,Annually,Active,1,Medium,A0056,Agent
POL004661,C00574,Motor,2023-09-07,2024-09-06,9810.0,280300.0,Annually,Expired,1,Medium,A0088,Agent
POL004662,C02485,Life,2023-09-02,2053-09-02,128570.0,4833500.0,Quarterly,Active,30,Medium,A0006,Agent
POL004663,C00085,Health,2023-10-31,2025-10-28,22860.0,500000.0,Monthly,Expired,2,Low,A0047,Agent
POL004664,C00179,Life,2025-06-19,2040-06-19,52840.0,3415400.0,Monthly,Active,15,Low,A0095,Agent
POL004665,C04672,Motor,2025-05-14,2026-05-14,54490.0,1556900.0,Monthly,Active,1,Medium,A0074,Agent
POL004666,C02152,Home,2023-03-11,2028-03-11,5230.0,2798400.0,Annually,Active,5,Low,A0070,Referral
POL004667,C04960,Life,2024-04-08,2054-04-08,76090.0,3443000.0,Annually,Active,30,Medium,A0055,Bancassurance
POL004668,C04828,Life,2025-05-30,2045-05-28,102370.0,4078700.0,Annually,Active,20,Medium,A0079,Referral
POL004669,C04680,Life,2024-02-10,2039-02-10,85060.0,4788100.0,Monthly,Active,15,Low,A0072,Referral
POL004670,C00858,Motor,2024-07-13,2025-07-13,54410.0,1195800.0,Annually,Expired,1,High,A0038,Corporate
POL004671,C03469,Motor,2023-06-20,2024-06-19,52270.0,1756800.0,Annually,Expired,1,Low,A0083,Referral
POL004672,C00436,Life,2024-04-15,2044-04-15,63380.0,2867700.0,Annually,Active,20,Medium,A0011,Corporate
POL004673,C04111,Life,2025-03-17,2050-03-17,56310.0,2737700.0,Monthly,Cancelled,25,Low,A0047,Online
POL004674,C01439,Health,2024-09-09,2025-09-09,40000.0,1000000.0,Annually,Expired,1,Medium,A0023,Bancassurance
POL004675,C02767,Health,2024-11-07,2026-11-07,14880.0,300000.0,Annually,Active,2,Medium,A0022,Online
POL004676,C02905,Motor,2023-09-14,2024-09-13,20560.0,587400.0,Annually,Lapsed,1,Medium,A0025,Online
POL004677,C02138,Health,2024-10-13,2025-10-13,72080.0,2000000.0,Annually,Expired,1,Low,A0072,Bancassurance
POL004678,C01870,Motor,2023-01-18,2024-01-18,31270.0,893400.0,Annually,Expired,1,Medium,A0044,Corporate
POL004679,C02354,Health,2023-03-16,2024-03-16,23120.0,500000.0,Annually,Expired,1,Low,A0080,Corporate
POL004680,C00356,Life,2025-01-10,2050-01-10,37630.0,1950000.0,Annually,Active,25,Low,A0074,Online
POL004681,C00238,Home,2024-04-23,2025-04-23,7240.0,3873900.0,Annually,Expired,1,Low,A0054,Bancassurance
POL004682,C02080,Health,2023-08-07,2024-08-07,34300.0,750000.0,Monthly,Expired,1,Low,A0095,Referral
POL004683,C02337,Home,2024-04-04,2034-04-04,9240.0,4199600.0,Annually,Active,10,Medium,A0086,Corporate
POL004684,C02983,Travel,2024-05-18,2024-06-08,7470.0,622300.0,Monthly,Expired,1,Medium,A0043,Online
POL004685,C04499,Life,2023-01-29,2038-01-28,29960.0,2319000.0,Annually,Active,15,Low,A0070,Agent
POL004686,C01229,Health,2023-12-06,2024-12-06,33150.0,750000.0,Annually,Expired,1,Low,A0094,Agent
POL004687,C00035,Motor,2024-10-01,2025-10-01,50710.0,1448900.0,Annually,Expired,1,Medium,A0015,Agent
POL004688,C00880,Motor,2023-03-14,2024-03-13,29540.0,844100.0,Annually,Expired,1,Medium,A0061,Online
POL004689,C01592,Life,2023-09-23,2033-09-23,50970.0,2755000.0,Monthly,Active,10,Medium,A0051,Agent
POL004690,C04948,Home,2024-02-14,2039-02-14,3700.0,1978800.0,Annually,Active,15,Low,A0098,Agent
POL004691,C00628,Home,2023-04-14,2038-04-14,1820.0,974000.0,Annually,Active,15,Low,A0031,Agent
POL004692,C00639,Home,2023-12-16,2024-12-16,8650.0,3931200.0,Annually,Lapsed,1,Medium,A0079,Bancassurance
POL004693,C02100,Home,2023-02-26,2024-02-26,14750.0,6703800.0,Annually,Expired,1,Medium,A0097,Agent
POL004694,C01034,Travel,2023-11-01,2023-11-06,1500.0,145500.0,Annually,Expired,1,Low,A0010,Bancassurance
POL004695,C02326,Motor,2025-06-26,2026-06-26,49570.0,1416200.0,Annually,Lapsed,1,Medium,A0020,Agent
POL004696,C01921,Health,2025-01-17,2026-01-17,31100.0,500000.0,Annually,Lapsed,1,Medium,A0083,Online
POL004697,C03605,Travel,2024-04-13,2024-04-25,1630.0,135500.0,Annually,Lapsed,1,Medium,A0027,Online
POL004698,C00345,Motor,2024-06-24,2025-06-24,61620.0,1760400.0,Annually,Lapsed,1,Medium,A0083,Bancassurance
POL004699,C04034,Home,2025-08-12,2035-08-12,9680.0,5178600.0,Annually,Lapsed,10,Low,A0097,Online
POL004700,C01413,Health,2025-08-11,2026-08-11,24140.0,500000.0,Annually,Active,1,Low,A0026,Online
POL004701,C00066,Motor,2024-01-18,2025-01-17,51880.0,1482200.0,Annually,Expired,1,Medium,A0064,Bancassurance
POL004702,C02865,Motor,2025-01-22,2026-01-22,33540.0,1127400.0,Annually,Active,1,Low,A0097,Agent
POL004703,C00611,Travel,2024-06-18,2024-07-04,6610.0,648400.0,Annually,Expired,1,Low,A0080,Bancassurance
POL004704,C03278,Health,2025-01-27,2027-01-27,49600.0,1000000.0,Monthly,Active,2,Medium,A0073,Agent
POL004705,C04314,Health,2023-02-11,2024-02-11,11730.0,300000.0,Monthly,Expired,1,Low,A0082,Agent
POL004706,C02029,Life,2025-03-15,2045-03-15,28420.0,1623000.0,Annually,Active,20,Low,A0044,Agent
POL004707,C00486,Life,2024-11-05,2049-11-05,32030.0,1884000.0,Annually,Active,25,Low,A0084,Online
POL004708,C04320,Health,2025-08-17,2027-08-17,18800.0,500000.0,Quarterly,Active,2,Medium,A0098,Bancassurance
POL004709,C00081,Health,2025-06-30,2028-06-28,22860.0,500000.0,Annually,Active,3,Low,A0087,Referral
POL004710,C03028,Health,2025-08-27,2026-08-27,36550.0,1000000.0,Monthly,Active,1,Low,A0027,Bancassurance
POL004711,C02242,Health,2025-09-02,2027-09-02,61710.0,1500000.0,Monthly,Active,2,Low,A0082,Agent
POL004712,C01910,Life,2024-07-31,2039-07-28,45550.0,3057000.0,Annually,Active,15,Medium,A0088,Corporate
POL004713,C02590,Motor,2024-07-29,2025-07-29,37020.0,1057800.0,Annually,Expired,1,Medium,A0005,Online
POL004714,C00270,Motor,2023-01-13,2024-01-13,43920.0,1476200.0,Annually,Lapsed,1,Low,A0020,Bancassurance
POL004715,C02028,Life,2024-07-21,2049-07-21,39900.0,2457600.0,Monthly,Active,25,Low,A0047,Bancassurance
POL004716,C03021,Health,2025-08-03,2026-08-03,66300.0,1500000.0,Annually,Lapsed,1,Low,A0089,Online
POL004717,C04368,Motor,2023-12-25,2024-12-24,47980.0,1371000.0,Annually,Expired,1,Medium,A0006,Referral
POL004718,C03919,Travel,2024-12-31,2025-01-06,2970.0,291000.0,Annually,Expired,1,Low,A0007,Online
POL004719,C00252,Health,2024-06-26,2027-06-26,58000.0,1000000.0,Monthly,Active,3,Medium,A0019,Referral
POL004720,C00787,Home,2023-03-17,2028-03-17,14000.0,6361500.0,Annually,Active,5,Medium,A0027,Bancassurance
POL004721,C03442,Health,2025-02-14,2027-02-14,58000.0,1000000.0,Monthly,Active,2,Medium,A0016,Online
POL004722,C02245,Health,2025-01-15,2026-01-15,134000.0,2000000.0,Annually,Lapsed,1,Medium,A0017,Online
POL004723,C03386,Health,2023-09-04,2024-09-04,53300.0,1500000.0,Annually,Expired,1,Low,A0002,Agent
POL004724,C02656,Home,2024-11-28,2025-11-28,14450.0,6569600.0,Annually,Expired,1,Medium,A0037,Corporate
POL004725,C02809,Health,2025-09-09,2028-09-09,19550.0,500000.0,Quarterly,Active,3,Low,A0074,Referral
POL004726,C00841,Travel,2024-10-17,2024-10-29,6310.0,525400.0,Annually,Expired,1,Medium,A0074,Agent
POL004727,C02041,Life,2024-08-17,2039-08-17,141580.0,7242000.0,Annually,Active,15,Low,A0007,Corporate
POL004728,C03015,Life,2024-08-13,2034-08-13,75800.0,3640000.0,Annually,Active,10,Low,A0026,Agent
POL004729,C04318,Health,2024-09-03,2026-09-03,28700.0,500000.0,Annually,Active,2,Medium,A0074,Online
POL004730,C02638,Life,2023-12-14,2048-12-14,35460.0,1333100.0,Quarterly,Active,25,Medium,A0069,Online
POL004731,C02228,Travel,2025-05-30,2025-06-24,8920.0,874200.0,Monthly,Expired,1,Low,A0091,Online
POL004732,C04530,Health,2024-05-02,2026-05-02,20570.0,500000.0,Monthly,Lapsed,2,Low,A0001,Agent
POL004733,C04590,Travel,2024-11-14,2024-12-24,2230.0,218600.0,Annually,Expired,1,Low,A0033,Referral
POL004734,C00331,Home,2024-05-24,2029-05-24,6810.0,3640200.0,Annually,Active,5,Low,A0045,Agent
POL004735,C01469,Life,2024-07-01,2049-07-01,66960.0,3381000.0,Quarterly,Active,25,Low,A0092,Agent
POL004736,C01785,Home,2024-04-23,2029-04-23,11970.0,6399500.0,Annually,Active,5,Low,A0079,Online
POL004737,C00342,Travel,2023-05-31,2023-07-06,3370.0,280500.0,Annually,Expired,1,Medium,A0023,Agent
POL004738,C03646,Health,2024-11-19,2025-11-19,45730.0,1000000.0,Monthly,Expired,1,Low,A0002,Agent
POL004739,C01922,Motor,2024-05-01,2025-05-01,21550.0,615600.0,Annually,Lapsed,1,Medium,A0087,Online
POL004740,C04794,Life,2024-07-01,2049-07-01,26980.0,1662000.0,Monthly,Active,25,Low,A0002,Agent
POL004741,C00556,Life,2023-10-26,2038-10-26,25600.0,1590000.0,Annually,Active,15,Medium,A0079,Online
POL004742,C02658,Life,2025-06-15,2045-06-15,95030.0,4620000.0,Annually,Active,20,Low,A0038,Bancassurance
POL004743,C01099,Home,2024-11-03,2034-11-03,4520.0,2052300.0,Annually,Active,10,Medium,A0066,Bancassurance
POL004744,C04809,Home,2023-06-17,2033-06-17,3650.0,1657400.0,Annually,Active,10,Medium,A0038,Agent
POL004745,C00453,Motor,2023-11-16,2024-11-15,47310.0,1351800.0,Monthly,Expired,1,Medium,A0028,Corporate
POL004746,C02053,Home,2024-12-17,2029-12-17,11390.0,6093000.0,Annually,Active,5,Low,A0061,Bancassurance
POL004747,C00776,Health,2023-08-28,2024-08-28,44200.0,1000000.0,Annually,Expired,1,Low,A0021,Online
POL004748,C04254,Health,2024-02-06,2026-02-06,23120.0,500000.0,Annually,Active,2,Low,A0042,Agent
POL004749,C04873,Motor,2024-04-30,2025-04-30,60670.0,1733300.0,Annually,Lapsed,1,Medium,A0076,Agent
POL004750,C04972,Health,2023-07-25,2024-07-25,60900.0,1500000.0,Quarterly,Lapsed,1,Medium,A0006,Agent
POL004751,C02515,Health,2024-03-24,2027-03-24,34680.0,750000.0,Quarterly,Lapsed,3,Low,A0019,Corporate
POL004752,C01648,Motor,2023-05-25,2024-05-24,62650.0,1790000.0,Annually,Expired,1,Medium,A0038,Agent
POL004753,C04737,Life,2024-09-24,2044-09-24,100580.0,6294000.0,Annually,Lapsed,20,Low,A0042,Agent
POL004754,C04476,Motor,2024-05-09,2025-05-09,19980.0,571000.0,Annually,Expired,1,Medium,A0077,Online
POL004755,C00434,Motor,2024-01-20,2025-01-19,33700.0,962800.0,Annually,Expired,1,Medium,A0056,Agent
POL004756,C03928,Travel,2024-02-14,2024-03-03,2550.0,212500.0,Annually,Expired,1,Medium,A0090,Online
POL004757,C02842,Life,2025-03-17,2045-03-17,159920.0,8373000.0,Annually,Active,20,Medium,A0033,Agent
POL004758,C00728,Home,2023-04-14,2028-04-14,5510.0,2505400.0,Annually,Active,5,Medium,A0076,Agent
POL004759,C03438,Health,2024-06-29,2026-06-28,74400.0,1500000.0,Quarterly,Lapsed,2,Medium,A0050,Online
POL004760,C03297,Health,2023-09-11,2025-09-11,65540.0,1500000.0,Annually,Expired,2,Low,A0025,Online
POL004761,C04703,Health,2023-02-01,2025-02-01,77740.0,1000000.0,Annually,Expired,2,High,A0015,Online
POL004762,C01638,Home,2024-09-20,2039-09-20,4130.0,2210800.0,Annually,Active,15,Low,A0031,Corporate
POL004763,C03168,Home,2024-10-10,2029-10-10,4110.0,2196200.0,Annually,Active,5,Low,A0093,Online
POL004764,C02249,Life,2024-06-06,2039-06-06,110210.0,6387000.0,Annually,Active,15,Low,A0052,Agent
POL004765,C00273,Health,2023-03-24,2024-03-24,13110.0,300000.0,Monthly,Expired,1,Low,A0036,Online
POL004766,C03272,Health,2024-12-31,2026-12-28,55600.0,1000000.0,Monthly,Active,2,Medium,A0086,Agent
POL004767,C02314,Motor,2025-07-15,2026-07-15,11700.0,334200.0,Annually,Active,1,Medium,A0100,Online
POL004768,C03764,Health,2025-01-03,2027-01-03,28200.0,750000.0,Monthly,Active,2,Medium,A0061,Corporate
POL004769,C01561,Health,2025-03-14,2028-03-14,26000.0,500000.0,Annually,Cancelled,3,Medium,A0020,Online
POL004770,C03920,Health,2023-10-09,2026-10-09,68600.0,1500000.0,Annually,Active,3,Low,A0070,Online
POL004771,C02055,Motor,2023-03-21,2024-03-20,14790.0,422600.0,Annually,Expired,1,Medium,A0004,Bancassurance
POL004772,C01328,Health,2023-02-16,2024-02-16,14700.0,300000.0,Monthly,Expired,1,Medium,A0038,Agent
POL004773,C00561,Health,2025-02-07,2026-02-07,14900.0,300000.0,Annually,Active,1,High,A0047,Online
POL004774,C00510,Home,2024-07-15,2034-07-15,5300.0,2833400.0,Annually,Active,10,Low,A0040,Agent
POL004775,C00443,Life,2023-08-15,2043-08-15,152430.0,5931000.0,Annually,Active,20,Medium,A0089,Bancassurance
POL004776,C03195,Travel,2024-04-26,2024-06-12,4770.0,467600.0,Monthly,Lapsed,1,Low,A0006,Online
POL004777,C00356,Life,2023-06-23,2043-06-23,69260.0,3589600.0,Annually,Active,20,Low,A0020,Online
POL004778,C00396,Health,2023-10-12,2026-10-12,46000.0,1000000.0,Annually,Lapsed,3,Medium,A0015,Bancassurance
POL004779,C02424,Travel,2023-08-20,2023-09-29,6020.0,501800.0,Annually,Expired,1,Medium,A0079,Online
POL004780,C04644,Health,2024-06-30,2026-06-28,16500.0,300000.0,Quarterly,Active,2,Medium,A0084,Online
POL004781,C03908,Health,2023-12-18,2024-12-18,17000.0,500000.0,Annually,Expired,1,Low,A0015,Agent
POL004782,C03532,Life,2024-10-31,2044-10-28,79870.0,4370200.0,Quarterly,Active,20,Low,A0002,Online
POL004783,C03308,Travel,2025-03-20,2025-04-28,3520.0,293200.0,Annually,Lapsed,1,Medium,A0080,Agent
POL004784,C03559,Home,2024-10-22,2029-10-22,5950.0,3182900.0,Annually,Active,5,Low,A0078,Online
POL004785,C03077,Life,2024-01-10,2034-01-10,120120.0,6600000.0,Annually,Active,10,Medium,A0014,Bancassurance
POL004786,C00799,Motor,2023-08-12,2024-08-11,14200.0,405700.0,Annually,Expired,1,Medium,A0081,Corporate
POL004787,C04659,Motor,2024-10-08,2025-10-08,38250.0,1285700.0,Annually,Expired,1,Low,A0014,Corporate
POL004788,C01785,Home,2025-04-04,2040-04-04,16970.0,7715600.0,Annually,Lapsed,15,Medium,A0051,Online
POL004789,C03541,Health,2024-01-31,2025-01-28,12360.0,300000.0,Annually,Expired,1,Medium,A0051,Agent
POL004790,C01556,Motor,2023-03-02,2024-03-01,32920.0,723500.0,Annually,Expired,1,High,A0069,Online
POL004791,C03914,Health,2023-10-30,2025-10-28,15420.0,300000.0,Monthly,Expired,2,Medium,A0024,Agent
POL004792,C02213,Life,2024-03-24,2054-03-24,134260.0,8142000.0,Monthly,Active,30,Low,A0011,Corporate
POL004793,C04960,Life,2023-03-22,2038-03-22,90700.0,4103900.0,Monthly,Active,15,Medium,A0097,Agent
POL004794,C03027,Motor,2024-09-25,2025-09-25,21350.0,610000.0,Annually,Lapsed,1,Medium,A0095,Bancassurance
POL004795,C02002,Motor,2023-03-14,2024-03-13,40660.0,1161700.0,Monthly,Expired,1,Medium,A0053,Bancassurance
POL004796,C01045,Motor,2025-07-29,2026-07-29,52880.0,1511000.0,Monthly,Active,1,Medium,A0010,Referral
POL004797,C04129,Motor,2023-09-23,2024-09-22,49900.0,1425700.0,Annually,Expired,1,Medium,A0001,Online
POL004798,C01967,Health,2024-05-25,2025-05-25,27800.0,500000.0,Annually,Expired,1,Medium,A0054,Online
POL004799,C02844,Health,2023-04-21,2025-04-21,16860.0,300000.0,Annually,Expired,2,Medium,A0036,Agent
POL004800,C01046,Motor,2025-09-29,2026-09-29,46650.0,1332900.0,Annually,Active,1,Medium,A0037,Bancassurance
POL004801,C00690,Motor,2023-04-19,2024-04-18,13110.0,374500.0,Annually,Expired,1,Medium,A0093,Online
POL004802,C01006,Motor,2024-04-27,2025-04-27,13420.0,383400.0,Annually,Expired,1,Medium,A0070,Corporate
POL004803,C00743,Health,2023-10-09,2025-10-09,16680.0,300000.0,Annually,Expired,2,Medium,A0028,Agent
POL004804,C03273,Motor,2024-09-11,2025-09-11,14730.0,421000.0,Annually,Expired,1,Medium,A0095,Bancassurance
POL004805,C04280,Life,2023-05-07,2038-05-07,61360.0,2415900.0,Monthly,Active,15,Medium,A0001,Online
POL004806,C04048,Health,2025-07-28,2027-07-28,21200.0,500000.0,Annually,Active,2,Medium,A0071,Online
POL004807,C03303,Home,2024-01-09,2034-01-09,8240.0,4407300.0,Annually,Active,10,Low,A0046,Online
POL004808,C02072,Home,2025-02-26,2040-02-26,5070.0,2711200.0,Annually,Cancelled,15,Low,A0002,Referral
POL004809,C01696,Motor,2024-07-01,2025-07-01,12940.0,369800.0,Annually,Expired,1,Medium,A0032,Agent
POL004810,C03277,Home,2023-08-15,2033-08-15,3780.0,2020700.0,Monthly,Active,10,Low,A0026,Agent
POL004811,C04056,Health,2024-02-17,2025-02-17,43600.0,1000000.0,Annually,Expired,1,Medium,A0098,Agent
POL004812,C04852,Home,2024-08-29,2025-08-28,14630.0,7821900.0,Annually,Lapsed,1,Low,A0074,Agent
POL004813,C02536,Life,2025-08-26,2045-08-26,41620.0,3041400.0,Annually,Lapsed,20,Low,A0070,Bancassurance
POL004814,C01578,Motor,2024-05-05,2025-05-05,11030.0,315100.0,Monthly,Expired,1,Medium,A0087,Agent
POL004815,C03111,Home,2025-06-21,2035-06-21,17170.0,7806200.0,Annually,Active,10,Medium,A0078,Agent
POL004816,C04776,Motor,2023-02-22,2024-02-22,38500.0,1100000.0,Annually,Expired,1,Medium,A0067,Online
POL004817,C02540,Motor,2024-01-22,2025-01-21,7420.0,212000.0,Annually,Expired,1,Medium,A0070,Online
POL004818,C03584,Travel,2024-03-05,2024-03-28,7440.0,620400.0,Annually,Expired,1,Medium,A0055,Bancassurance
POL004819,C01977,Health,2023-11-21,2025-11-21,28180.0,750000.0,Quarterly,Lapsed,2,Low,A0087,Agent
POL004820,C02384,Health,2025-07-31,2028-07-28,36040.0,1000000.0,Quarterly,Active,3,Low,A0097,Bancassurance
